일자,평균기온,최저기온,최고기온,강수량,전체개봉편수,전체상영편수,전체매출액,전체관객수,요일,가격,공휴일
2005-06-01,19.5,13.8,25.5,21.0,0,27,960531500,154178,Wed,7000,0
2005-06-02,19.4,16.3,24.1,16.0,2,29,930253500,148709,Thu,7000,0
2005-06-03,19.5,15.5,24.9,0.3,2,24,1060976503,168152,Fri,8000,0
2005-06-04,18.6,14.6,24.0,0.2,0,26,2782938500,436368,Sat,8000,0
2005-06-05,20.0,13.8,26.9,0.0,0,25,3229630000,508415,Sun,8000,0
2005-06-06,20.5,14.2,27.1,0.0,0,26,3212166000,510927,Mon,8000,1
2005-06-07,21.0,16.6,26.3,0.0,0,28,659383500,105914,Tue,7000,0
2005-06-08,22.5,17.1,28.7,0.0,0,34,635923000,101038,Wed,7000,0
2005-06-09,23.0,17.1,29.4,0.0,2,29,966075500,154890,Thu,7000,0
2005-06-10,18.6,17.0,21.8,40.0,2,27,1500948500,235481,Fri,8000,0
2005-06-11,21.1,16.6,27.1,0.4,0,27,3380695390,539815,Sat,8000,0
2005-06-12,21.7,16.8,28.3,0.0,0,25,2838907500,441181,Sun,8000,0
2005-06-13,22.4,16.4,29.2,0.0,0,26,882221000,139206,Mon,7000,0
2005-06-14,22.7,17.8,29.0,0.5,0,25,856571000,135816,Tue,7000,0
2005-06-15,20.2,16.5,25.2,2.7,0,26,880690500,139422,Wed,7000,0
2005-06-16,20.8,16.8,26.0,0.6,2,29,1260926500,201144,Thu,7000,0
2005-06-17,22.0,18.0,27.2,0.2,1,28,1905873500,300368,Fri,8000,0
2005-06-18,22.8,18.4,28.3,0.3,0,28,3347838500,522617,Sat,8000,0
2005-06-19,22.7,18.7,28.0,0.1,0,28,3394636500,521522,Sun,8000,0
2005-06-20,23.7,18.0,30.0,0.0,0,27,1306793500,206930,Mon,7000,0
2005-06-21,24.5,19.4,30.3,0.0,0,29,1359492500,215916,Tue,7000,0
2005-06-22,24.5,19.7,30.6,0.6,0,32,1303249500,206406,Wed,7000,0
2005-06-23,25.0,20.1,31.3,0.0,4,27,1407474500,225280,Thu,7000,0
2005-06-24,25.9,20.0,32.6,0.0,3,27,1779613000,281522,Fri,8000,0
2005-06-25,25.9,20.8,31.6,0.0,0,26,3522731500,548346,Sat,8000,0
2005-06-26,24.8,21.3,28.7,15.9,0,26,3155448503,484037,Sun,8000,0
2005-06-27,24.5,22.7,27.0,25.5,0,27,1236949500,195408,Mon,7000,0
2005-06-28,23.8,21.9,26.3,13.2,0,30,1220256500,194542,Tue,7000,0
2005-06-29,24.4,22.2,27.6,14.0,0,29,1205418890,191196,Wed,7000,0
2005-06-30,25.6,22.4,30.1,7.4,4,41,1452851500,233636,Thu,7000,0
2005-07-01,23.2,21.2,25.7,56.7,1,45,1751696500,272574,Fri,8000,0
2005-07-02,24.4,21.9,27.8,27.3,0,46,3641528500,564479,Sat,8000,0
2005-07-03,22.9,20.9,25.3,27.4,0,46,3312924500,508451,Sun,8000,0
2005-07-04,23.7,20.6,27.7,5.4,0,44,1239295500,194620,Mon,7000,0
2005-07-05,23.1,20.8,26.7,1.1,0,49,1258451500,200398,Tue,7000,0
2005-07-06,24.0,19.9,29.2,2.1,0,34,1334206506,211460,Wed,7000,0
2005-07-07,22.9,20.3,26.7,3.4,6,29,1901144390,304459,Thu,7000,0
2005-07-08,23.2,20.1,26.9,7.5,6,33,2195329500,347656,Fri,8000,0
2005-07-09,22.4,20.9,24.7,23.5,0,38,4723618500,753909,Sat,8000,0
2005-07-10,22.7,20.3,25.9,0.8,0,35,4302190000,673881,Sun,8000,0
2005-07-11,20.2,18.8,22.6,56.6,0,35,1366035000,214934,Mon,7000,0
2005-07-12,22.3,18.5,26.8,0.7,0,41,1304446500,206102,Tue,7000,0
2005-07-13,23.0,20.2,27.4,4.9,0,39,1154021000,182237,Wed,7000,0
2005-07-14,24.6,20.5,29.9,1.1,1,35,1463269500,235243,Thu,7000,0
2005-07-15,25.4,21.3,30.4,1.2,5,36,1916402000,304637,Fri,8000,0
2005-07-16,25.8,22.8,30.0,1.3,1,37,4182465000,656570,Sat,8000,0
2005-07-17,25.8,22.7,29.9,3.1,0,35,4179644000,657631,Sun,8000,1
2005-07-18,27.0,23.0,32.1,0.0,0,37,1505148000,240279,Mon,7000,0
2005-07-19,26.8,22.8,32.1,0.0,0,36,1444493500,231494,Tue,7000,0
2005-07-20,27.2,22.8,32.6,0.0,0,35,1353084500,218392,Wed,7000,0
2005-07-21,27.5,23.2,33.2,0.0,2,33,1710657000,277071,Thu,7000,0
2005-07-22,27.6,22.9,33.5,0.0,0,26,2143024500,342205,Fri,8000,0
2005-07-23,27.5,23.8,32.4,0.0,0,26,4221479800,663098,Sat,8000,0
2005-07-24,26.9,23.5,31.6,1.9,0,27,3953256000,615531,Sun,8000,0
2005-07-25,26.3,22.7,31.2,1.2,0,28,1584819500,252845,Mon,7000,0
2005-07-26,26.1,22.5,31.3,1.7,0,28,1600539000,255509,Tue,7000,0
2005-07-27,26.6,22.8,31.4,0.7,0,29,1592186500,254695,Wed,7000,0
2005-07-28,24.7,22.7,27.6,46.8,4,27,2634956000,419292,Thu,7000,0
2005-07-29,25.6,22.0,30.3,5.2,1,21,3412041500,538588,Fri,8000,0
2005-07-30,26.0,21.8,31.3,0.4,0,21,5080811500,790570,Sat,8000,0
2005-07-31,26.6,22.4,31.9,1.9,0,21,4430382000,685907,Sun,8000,0
2005-08-01,25.6,22.9,29.4,27.2,0,23,3179546500,503358,Mon,7000,0
2005-08-02,25.8,23.1,30.0,28.9,0,21,3206058000,510570,Tue,7000,0
2005-08-03,26.1,23.8,29.7,35.7,0,23,2978074000,475751,Wed,7000,0
2005-08-04,28.0,23.8,33.0,0.8,2,22,2679932000,428990,Thu,7000,0
2005-08-05,28.0,23.3,33.7,0.0,1,21,3089906500,489370,Fri,8000,0
2005-08-06,27.1,22.9,33.2,5.5,0,21,4794624003,748930,Sat,8000,0
2005-08-07,26.3,23.1,30.9,4.0,0,21,4304755000,669944,Sun,8000,0
2005-08-08,26.2,23.8,30.1,14.1,0,21,2159516500,342498,Mon,7000,0
2005-08-09,27.0,24.2,30.9,8.8,0,20,2174456500,347178,Tue,7000,0
2005-08-10,25.9,23.6,29.7,15.1,0,28,2046895000,327169,Wed,7000,0
2005-08-11,25.7,23.8,28.5,20.0,4,22,2699953000,434598,Thu,7000,0
2005-08-12,27.2,24.2,31.3,2.6,1,24,3083610500,494127,Fri,8000,0
2005-08-13,28.1,24.4,32.5,0.0,0,23,4885065000,769272,Sat,8000,0
2005-08-14,28.2,24.7,32.7,0.0,0,24,4860437000,761566,Sun,8000,0
2005-08-15,27.2,24.1,31.6,1.1,0,25,4950910390,777725,Mon,8000,1
2005-08-16,27.6,23.3,33.0,0.0,0,25,2183644500,350461,Tue,7000,0
2005-08-17,27.0,23.4,32.4,7.7,0,26,2020036000,325509,Wed,7000,0
2005-08-18,25.5,22.5,31.2,9.9,3,32,2276888500,368712,Thu,7000,0
2005-08-19,23.3,20.9,27.2,28.5,4,32,2566306500,410445,Fri,8000,0
2005-08-20,22.0,19.8,24.8,26.1,0,32,4460555500,701047,Sat,8000,0
2005-08-21,23.3,20.3,27.8,6.7,0,33,4066146500,635072,Sun,8000,0
2005-08-22,22.0,20.0,24.9,13.5,0,31,1790008500,286688,Mon,7000,0
2005-08-23,22.7,18.2,28.0,0.0,0,33,1687353000,271845,Tue,7000,0
2005-08-24,21.0,17.5,25.1,21.7,0,34,1506512500,243703,Wed,7000,0
2005-08-25,21.5,19.0,25.1,21.8,4,39,1638868000,264305,Thu,7000,0
2005-08-26,22.3,18.3,27.2,0.4,5,50,1853784000,293927,Fri,8000,0
2005-08-27,23.1,18.8,28.8,0.0,0,51,3787410000,598195,Sat,8000,0
2005-08-28,23.0,18.5,28.8,1.2,0,53,3297610000,511961,Sun,8000,0
2005-08-29,23.7,18.9,29.7,0.0,0,46,1171139000,185247,Mon,7000,0
2005-08-30,22.8,19.7,26.6,0.1,0,50,1166050500,186728,Tue,7000,0
2005-08-31,24.2,18.9,30.4,0.0,0,47,1114248000,180433,Wed,7000,0
2005-09-01,26.4,21.7,32.2,4.8,4,57,1227500000,205487,Thu,7000,0
2005-09-02,25.8,22.4,30.7,4.6,7,48,1409861000,222171,Fri,8000,0
2005-09-03,23.5,20.9,27.6,4.8,0,44,3316315000,518147,Sat,8000,0
2005-09-04,22.0,19.2,25.6,2.3,0,44,3182128000,494560,Sun,8000,0
2005-09-05,21.8,17.4,26.5,0.9,0,45,939661000,148090,Mon,7000,0
2005-09-06,21.8,19.3,24.7,34.1,0,48,1068445000,168883,Tue,7000,0
2005-09-07,23.1,18.9,28.6,2.9,2,52,1364847000,219420,Wed,7000,0
2005-09-08,23.2,18.6,29.0,0.0,1,38,1680368000,272864,Thu,7000,0
2005-09-09,22.2,19.9,25.5,8.2,1,29,2129870000,337633,Fri,8000,0
2005-09-10,23.5,20.3,28.4,1.8,0,30,4623239000,734621,Sat,8000,0
2005-09-11,24.6,21.1,30.0,0.1,0,28,4161744500,649507,Sun,8000,0
2005-09-12,25.9,21.6,31.4,0.0,0,30,1287962500,204548,Mon,7000,0
2005-09-13,23.7,20.4,28.3,24.6,0,33,1193569000,190516,Tue,7000,0
2005-09-14,21.1,17.9,25.6,1.3,0,32,1242084500,199880,Wed,7000,0
2005-09-15,20.6,16.1,26.2,0.0,3,29,1283939000,208487,Thu,7000,0
2005-09-16,21.5,16.4,27.0,0.0,6,28,2754667500,437418,Fri,8000,0
2005-09-17,24.2,19.8,28.9,16.4,0,30,4203424500,658247,Sat,8000,1
2005-09-18,23.4,20.4,27.5,12.9,0,29,5490867500,850937,Sun,8000,1
2005-09-19,21.3,18.2,26.0,2.0,0,29,6260388000,983065,Mon,8000,1
2005-09-20,21.0,17.2,25.4,3.7,0,32,3500945500,565751,Tue,7000,0
2005-09-21,18.1,16.6,21.1,42.8,0,33,1570534500,251416,Wed,7000,0
2005-09-22,18.6,16.7,20.9,9.3,1,30,1492646000,241885,Thu,7000,0
2005-09-23,19.7,17.0,23.4,0.7,3,25,1930863000,307446,Fri,8000,0
2005-09-24,20.1,16.1,25.6,0.8,0,27,4484855000,706237,Sat,8000,0
2005-09-25,19.1,14.3,24.9,0.0,0,27,3950171000,612192,Sun,8000,0
2005-09-26,19.5,15.6,25.5,0.0,0,37,1181625500,186468,Mon,7000,0
2005-09-27,18.2,14.5,23.7,0.0,0,37,1182851000,187584,Tue,7000,0
2005-09-28,18.3,13.5,25.1,0.0,0,37,1276284000,205753,Wed,7000,0
2005-09-29,19.4,13.7,25.4,0.0,3,35,1364273500,222214,Thu,7000,0
2005-09-30,19.5,17.0,22.1,20.8,3,28,1652330000,262028,Fri,8000,0
2005-10-01,22.2,19.8,25.3,9.6,0,30,3730902500,580237,Sat,8000,0
2005-10-02,20.6,16.8,25.2,0.2,0,31,4105477000,636910,Sun,8000,0
2005-10-03,18.2,14.3,23.2,0.4,0,31,3778495500,587806,Mon,8000,1
2005-10-04,15.1,11.2,19.8,2.5,0,30,1014570000,161359,Tue,7000,0
2005-10-05,14.6,10.2,21.3,0.1,0,36,1029431000,166888,Wed,7000,0
2005-10-06,16.0,9.6,23.8,0.0,0,32,1212773000,198201,Thu,7000,0
2005-10-07,15.7,13.8,17.6,6.8,3,33,1759858500,279314,Fri,8000,0
2005-10-08,16.3,12.1,21.9,0.2,0,34,3371978500,529977,Sat,8000,0
2005-10-09,15.6,10.6,22.3,0.0,0,34,3052568503,469645,Sun,8000,0
2005-10-10,16.2,10.7,23.5,0.0,0,29,1007162000,159758,Mon,7000,0
2005-10-11,16.2,10.6,23.1,0.0,0,31,1055498500,169571,Tue,7000,0
2005-10-12,16.8,11.0,23.7,0.0,0,29,971787500,158052,Wed,7000,0
2005-10-13,17.8,12.2,24.2,0.0,2,33,1134382000,184414,Thu,7000,0
2005-10-14,16.0,10.2,20.8,0.3,4,32,1463201000,232339,Fri,8000,0
2005-10-15,13.8,8.8,20.4,0.0,0,33,3091646500,487202,Sat,8000,0
2005-10-16,13.1,7.2,21.1,0.0,0,32,2852665500,440400,Sun,8000,0
2005-10-17,13.7,6.5,22.6,0.0,0,33,923875000,146162,Mon,7000,0
2005-10-18,14.2,8.4,21.6,5.9,0,30,915269500,146763,Tue,7000,0
2005-10-19,14.3,8.9,21.1,2.6,0,32,932194000,150276,Wed,7000,0
2005-10-20,14.2,9.3,22.0,0.0,6,33,1226487500,199947,Thu,7000,0
2005-10-21,12.3,8.9,15.5,4.7,0,30,1779586500,286144,Fri,8000,0
2005-10-22,8.9,4.4,13.9,0.5,0,31,3383834500,533591,Sat,8000,0
2005-10-23,9.1,2.0,16.9,0.0,0,31,2927523000,450807,Sun,8000,0
2005-10-24,11.8,5.0,19.3,0.0,0,32,892801500,141761,Mon,7000,0
2005-10-25,12.6,7.6,19.5,0.0,0,34,898656500,143271,Tue,7000,0
2005-10-26,13.5,8.6,20.5,0.2,0,34,1037628000,169309,Wed,7000,0
2005-10-27,13.4,8.2,21.6,0.0,4,31,1196071000,195694,Thu,7000,0
2005-10-28,13.2,9.1,18.7,0.3,2,30,1547513000,246614,Fri,8000,0
2005-10-29,10.9,6.5,15.7,0.0,0,31,3082796500,481462,Sat,8000,0
2005-10-30,9.3,4.9,14.6,0.2,0,33,2977963500,459898,Sun,8000,0
2005-10-31,9.2,3.4,16.8,0.0,0,32,996062500,158258,Mon,7000,0
2005-11-01,10.3,3.4,18.5,0.0,0,31,997377500,160184,Tue,7000,0
2005-11-02,11.8,5.6,19.0,0.0,0,38,990113000,161904,Wed,7000,0
2005-11-03,14.7,9.4,22.5,0.0,5,38,1074611000,175994,Thu,7000,0
2005-11-04,15.2,9.0,22.9,0.0,4,38,1376401500,218503,Fri,8000,0
2005-11-05,16.3,10.9,21.3,4.6,0,38,3283256500,514290,Sat,8000,0
2005-11-06,15.8,11.3,20.2,14.2,0,41,3309475000,516851,Sun,8000,0
2005-11-07,11.2,6.0,17.1,0.2,0,38,887288000,141458,Mon,7000,0
2005-11-08,10.5,5.0,15.5,0.6,0,43,877907500,140488,Tue,7000,0
2005-11-09,9.2,3.4,15.9,0.0,0,43,922252000,150258,Wed,7000,0
2005-11-10,12.1,4.3,19.8,0.1,2,36,1096357500,179738,Thu,7000,0
2005-11-11,11.8,7.1,15.3,6.7,2,34,1723548500,273571,Fri,8000,0
2005-11-12,8.8,3.0,16.8,0.0,0,36,3417088500,546530,Sat,8000,0
2005-11-13,9.6,2.8,16.8,0.0,0,36,3237972000,502216,Sun,8000,0
2005-11-14,8.2,3.1,13.0,0.0,0,36,1033843000,164544,Mon,7000,0
2005-11-15,4.2,-0.3,10.1,0.0,0,37,945132000,151559,Tue,7000,0
2005-11-16,3.0,-2.6,10.0,0.0,0,40,930212500,153567,Wed,7000,0
2005-11-17,3.5,-2.7,10.3,0.0,3,38,1137186500,185890,Thu,7000,0
2005-11-18,3.9,-1.0,10.0,0.0,6,32,1590053500,251948,Fri,8000,0
2005-11-19,2.6,-2.6,9.4,0.0,0,28,2996963000,470332,Sat,8000,0
2005-11-20,2.9,-3.9,11.1,0.0,0,32,3128577500,481979,Sun,8000,0
2005-11-21,5.3,-1.1,12.1,0.4,0,32,919238500,145449,Mon,7000,0
2005-11-22,4.8,-0.3,11.1,0.0,0,34,1078335000,173399,Tue,7000,0
2005-11-23,6.7,0.0,13.0,0.2,4,38,1519587000,251551,Wed,7000,0
2005-11-24,7.1,2.3,14.2,0.2,0,40,1459999500,242317,Thu,7000,0
2005-11-25,6.9,0.9,14.7,0.0,4,41,1779123000,286257,Fri,8000,0
2005-11-26,7.3,1.3,14.6,0.1,0,32,3534453000,553938,Sat,8000,0
2005-11-27,8.3,3.2,14.3,0.5,0,33,3210378000,491826,Sun,8000,0
2005-11-28,8.2,2.3,14.8,2.8,0,35,1050123000,169677,Mon,7000,0
2005-11-29,5.6,2.0,9.2,0.1,0,36,1084021500,174636,Tue,7000,0
2005-11-30,4.4,-0.4,10.8,0.0,0,40,1354282500,218664,Wed,7000,0
2005-12-01,5.6,-0.8,12.7,0.3,3,35,1795137500,289038,Thu,7000,0
2005-12-02,3.8,-1.3,8.3,0.0,2,35,2048850500,324756,Fri,8000,0
2005-12-03,1.3,-3.0,5.8,0.7,0,24,4372128500,686555,Sat,8000,0
2005-12-04,-1.6,-5.0,2.4,6.1,0,25,4222777000,662625,Sun,8000,0
2005-12-05,-3.3,-7.2,0.6,0.5,0,32,1246366000,196729,Mon,7000,0
2005-12-06,-1.1,-6.2,4.2,0.3,0,30,1264213500,200079,Tue,7000,0
2005-12-07,-0.8,-5.1,4.2,0.5,0,31,1393446000,225334,Wed,7000,0
2005-12-08,-1.2,-4.3,3.0,0.3,5,30,1429835500,234267,Thu,7000,0
2005-12-09,-0.6,-5.3,5.1,0.0,2,29,1784811500,285132,Fri,8000,0
2005-12-10,0.0,-4.2,4.9,0.0,0,32,3996729500,637335,Sat,8000,0
2005-12-11,-3.4,-6.4,0.6,0.1,0,31,3911120009,617770,Sun,8000,0
2005-12-12,-4.5,-7.5,-0.6,0.8,0,31,1149009500,183947,Mon,7000,0
2005-12-13,-5.4,-9.0,-1.2,0.3,0,29,1227911000,198838,Tue,7000,0
2005-12-14,-4.2,-9.2,1.3,0.2,2,31,2389354400,386388,Wed,7000,0
