,연도,전체개봉편수,전체상영편수,전체매출액,전체관객수,요일,가격,holiday
469,2005-04-14,0,36,694477000,111682,Thu,7000,0
470,2005-04-15,5,38,932126000,148220,Fri,8000,0
471,2005-04-16,1,38,2003233500,316016,Sat,8000,0
472,2005-04-17,0,32,1764279500,271789,Sun,8000,0
473,2005-04-18,0,31,603854000,95916,Mon,7000,0
474,2005-04-19,0,32,571606500,91332,Tue,7000,0
475,2005-04-20,0,35,647975500,103531,Wed,7000,0
476,2005-04-21,1,35,740920000,119179,Thu,7000,0
477,2005-04-22,3,36,1064250503,169199,Fri,8000,0
478,2005-04-23,1,36,2086800500,323557,Sat,8000,0
479,2005-04-24,0,35,1849349500,283051,Sun,8000,0
480,2005-04-25,0,35,608346000,96961,Mon,7000,0
481,2005-04-26,0,34,625240000,100048,Tue,7000,0
482,2005-04-27,0,40,631534500,101308,Wed,7000,0
483,2005-04-28,3,39,859891500,138816,Thu,7000,0
484,2005-04-29,5,40,1275778500,202498,Fri,8000,0
485,2005-04-30,1,41,2438733000,379574,Sat,8000,0
486,2005-05-01,0,43,2484197000,381549,Sun,8000,0
487,2005-05-02,0,39,808511500,128772,Mon,7000,0
488,2005-05-03,0,41,814969500,129819,Tue,7000,0
489,2005-05-04,3,38,1798904000,291022,Wed,7000,0
490,2005-05-05,1,39,4202779000,666015,Thu,8000,1
491,2005-05-06,1,34,1702228000,271335,Fri,8000,0
492,2005-05-07,1,36,3002610506,470943,Sat,8000,0
493,2005-05-08,0,36,2644941000,411053,Sun,8000,0
494,2005-05-09,0,33,1053028000,168201,Mon,7000,0
495,2005-05-10,0,31,1039783500,165757,Tue,7000,0
496,2005-05-11,0,33,1035949500,165023,Wed,7000,0
497,2005-05-12,1,35,989646000,159487,Thu,7000,0
498,2005-05-13,5,29,1320841000,209954,Fri,8000,0
499,2005-05-14,0,29,3002258500,476798,Sat,8000,0
500,2005-05-15,0,30,2705562500,421949,Sun,8000,1
501,2005-05-16,0,32,867727500,138292,Mon,7000,0
502,2005-05-17,0,35,766686000,122586,Tue,7000,0
503,2005-05-18,0,31,916421500,146548,Wed,7000,0
504,2005-05-19,2,34,1123094500,181764,Thu,7000,0
505,2005-05-20,7,36,1591771000,253848,Fri,8000,0
506,2005-05-21,0,37,3209162000,508318,Sat,8000,0
507,2005-05-22,0,35,2995162500,465823,Sun,8000,0
508,2005-05-23,0,33,911347000,146624,Mon,7000,0
509,2005-05-24,0,34,909293500,146046,Tue,7000,0
510,2005-05-25,0,35,963899500,154971,Wed,7000,0
511,2005-05-26,4,24,1296733000,209261,Thu,7000,0
512,2005-05-27,1,24,1699534500,271780,Fri,8000,0
513,2005-05-28,0,26,3947239000,632305,Sat,8000,0
514,2005-05-29,0,25,3349521500,526053,Sun,8000,0
515,2005-05-30,0,27,1017362000,162696,Mon,7000,0
516,2005-05-31,0,27,960106000,154017,Tue,7000,0
517,2005-06-01,0,27,960531500,154178,Wed,7000,0
518,2005-06-02,2,29,930253500,148709,Thu,7000,0
519,2005-06-03,2,24,1060976503,168152,Fri,8000,0
520,2005-06-04,0,26,2782938500,436368,Sat,8000,0
521,2005-06-05,0,25,3229630000,508415,Sun,8000,0
522,2005-06-06,0,26,3212166000,510927,Mon,8000,1
523,2005-06-07,0,28,659383500,105914,Tue,7000,0
524,2005-06-08,0,34,635923000,101038,Wed,7000,0
525,2005-06-09,2,29,966075500,154890,Thu,7000,0
526,2005-06-10,2,27,1500948500,235481,Fri,8000,0
527,2005-06-11,0,27,3380695390,539815,Sat,8000,0
528,2005-06-12,0,25,2838907500,441181,Sun,8000,0
529,2005-06-13,0,26,882221000,139206,Mon,7000,0
530,2005-06-14,0,25,856571000,135816,Tue,7000,0
531,2005-06-15,0,26,880690500,139422,Wed,7000,0
532,2005-06-16,2,29,1260926500,201144,Thu,7000,0
533,2005-06-17,1,28,1905873500,300368,Fri,8000,0
534,2005-06-18,0,28,3347838500,522617,Sat,8000,0
535,2005-06-19,0,28,3394636500,521522,Sun,8000,0
536,2005-06-20,0,27,1306793500,206930,Mon,7000,0
537,2005-06-21,0,29,1359492500,215916,Tue,7000,0
538,2005-06-22,0,32,1303249500,206406,Wed,7000,0
539,2005-06-23,4,27,1407474500,225280,Thu,7000,0
540,2005-06-24,3,27,1779613000,281522,Fri,8000,0
541,2005-06-25,0,26,3522731500,548346,Sat,8000,0
542,2005-06-26,0,26,3155448503,484037,Sun,8000,0
543,2005-06-27,0,27,1236949500,195408,Mon,7000,0
544,2005-06-28,0,30,1220256500,194542,Tue,7000,0
545,2005-06-29,0,29,1205418890,191196,Wed,7000,0
546,2005-06-30,4,41,1452851500,233636,Thu,7000,0
547,2005-07-01,1,45,1751696500,272574,Fri,8000,0
548,2005-07-02,0,46,3641528500,564479,Sat,8000,0
549,2005-07-03,0,46,3312924500,508451,Sun,8000,0
550,2005-07-04,0,44,1239295500,194620,Mon,7000,0
551,2005-07-05,0,49,1258451500,200398,Tue,7000,0
552,2005-07-06,0,34,1334206506,211460,Wed,7000,0
553,2005-07-07,6,29,1901144390,304459,Thu,7000,0
554,2005-07-08,6,33,2195329500,347656,Fri,8000,0
555,2005-07-09,0,38,4723618500,753909,Sat,8000,0
556,2005-07-10,0,35,4302190000,673881,Sun,8000,0
557,2005-07-11,0,35,1366035000,214934,Mon,7000,0
558,2005-07-12,0,41,1304446500,206102,Tue,7000,0
559,2005-07-13,0,39,1154021000,182237,Wed,7000,0
560,2005-07-14,1,35,1463269500,235243,Thu,7000,0
561,2005-07-15,5,36,1916402000,304637,Fri,8000,0
562,2005-07-16,1,37,4182465000,656570,Sat,8000,0
563,2005-07-17,0,35,4179644000,657631,Sun,8000,1
564,2005-07-18,0,37,1505148000,240279,Mon,7000,0
565,2005-07-19,0,36,1444493500,231494,Tue,7000,0
566,2005-07-20,0,35,1353084500,218392,Wed,7000,0
567,2005-07-21,2,33,1710657000,277071,Thu,7000,0
568,2005-07-22,0,26,2143024500,342205,Fri,8000,0
569,2005-07-23,0,26,4221479800,663098,Sat,8000,0
570,2005-07-24,0,27,3953256000,615531,Sun,8000,0
571,2005-07-25,0,28,1584819500,252845,Mon,7000,0
572,2005-07-26,0,28,1600539000,255509,Tue,7000,0
573,2005-07-27,0,29,1592186500,254695,Wed,7000,0
574,2005-07-28,4,27,2634956000,419292,Thu,7000,0
575,2005-07-29,1,21,3412041500,538588,Fri,8000,0
576,2005-07-30,0,21,5080811500,790570,Sat,8000,0
577,2005-07-31,0,21,4430382000,685907,Sun,8000,0
578,2005-08-01,0,23,3179546500,503358,Mon,7000,0
579,2005-08-02,0,21,3206058000,510570,Tue,7000,0
580,2005-08-03,0,23,2978074000,475751,Wed,7000,0
581,2005-08-04,2,22,2679932000,428990,Thu,7000,0
582,2005-08-05,1,21,3089906500,489370,Fri,8000,0
583,2005-08-06,0,21,4794624003,748930,Sat,8000,0
584,2005-08-07,0,21,4304755000,669944,Sun,8000,0
585,2005-08-08,0,21,2159516500,342498,Mon,7000,0
586,2005-08-09,0,20,2174456500,347178,Tue,7000,0
587,2005-08-10,0,28,2046895000,327169,Wed,7000,0
588,2005-08-11,4,22,2699953000,434598,Thu,7000,0
589,2005-08-12,1,24,3083610500,494127,Fri,8000,0
590,2005-08-13,0,23,4885065000,769272,Sat,8000,0
591,2005-08-14,0,24,4860437000,761566,Sun,8000,0
592,2005-08-15,0,25,4950910390,777725,Mon,8000,1
593,2005-08-16,0,25,2183644500,350461,Tue,7000,0
594,2005-08-17,0,26,2020036000,325509,Wed,7000,0
595,2005-08-18,3,32,2276888500,368712,Thu,7000,0
596,2005-08-19,4,32,2566306500,410445,Fri,8000,0
597,2005-08-20,0,32,4460555500,701047,Sat,8000,0
598,2005-08-21,0,33,4066146500,635072,Sun,8000,0
599,2005-08-22,0,31,1790008500,286688,Mon,7000,0
600,2005-08-23,0,33,1687353000,271845,Tue,7000,0
601,2005-08-24,0,34,1506512500,243703,Wed,7000,0
602,2005-08-25,4,39,1638868000,264305,Thu,7000,0
603,2005-08-26,5,50,1853784000,293927,Fri,8000,0
604,2005-08-27,0,51,3787410000,598195,Sat,8000,0
605,2005-08-28,0,53,3297610000,511961,Sun,8000,0
606,2005-08-29,0,46,1171139000,185247,Mon,7000,0
607,2005-08-30,0,50,1166050500,186728,Tue,7000,0
608,2005-08-31,0,47,1114248000,180433,Wed,7000,0
609,2005-09-01,4,57,1227500000,205487,Thu,7000,0
610,2005-09-02,7,48,1409861000,222171,Fri,8000,0
611,2005-09-03,0,44,3316315000,518147,Sat,8000,0
612,2005-09-04,0,44,3182128000,494560,Sun,8000,0
613,2005-09-05,0,45,939661000,148090,Mon,7000,0
614,2005-09-06,0,48,1068445000,168883,Tue,7000,0
615,2005-09-07,2,52,1364847000,219420,Wed,7000,0
616,2005-09-08,1,38,1680368000,272864,Thu,7000,0
617,2005-09-09,1,29,2129870000,337633,Fri,8000,0
618,2005-09-10,0,30,4623239000,734621,Sat,8000,0
619,2005-09-11,0,28,4161744500,649507,Sun,8000,0
620,2005-09-12,0,30,1287962500,204548,Mon,7000,0
621,2005-09-13,0,33,1193569000,190516,Tue,7000,0
622,2005-09-14,0,32,1242084500,199880,Wed,7000,0
623,2005-09-15,3,29,1283939000,208487,Thu,7000,0
624,2005-09-16,6,28,2754667500,437418,Fri,8000,0
625,2005-09-17,0,30,4203424500,658247,Sat,8000,1
626,2005-09-18,0,29,5490867500,850937,Sun,8000,1
627,2005-09-19,0,29,6260388000,983065,Mon,8000,1
628,2005-09-20,0,32,3500945500,565751,Tue,7000,0
629,2005-09-21,0,33,1570534500,251416,Wed,7000,0
630,2005-09-22,1,30,1492646000,241885,Thu,7000,0
631,2005-09-23,3,25,1930863000,307446,Fri,8000,0
632,2005-09-24,0,27,4484855000,706237,Sat,8000,0
633,2005-09-25,0,27,3950171000,612192,Sun,8000,0
634,2005-09-26,0,37,1181625500,186468,Mon,7000,0
635,2005-09-27,0,37,1182851000,187584,Tue,7000,0
636,2005-09-28,0,37,1276284000,205753,Wed,7000,0
637,2005-09-29,3,35,1364273500,222214,Thu,7000,0
638,2005-09-30,3,28,1652330000,262028,Fri,8000,0
639,2005-10-01,0,30,3730902500,580237,Sat,8000,0
640,2005-10-02,0,31,4105477000,636910,Sun,8000,0
641,2005-10-03,0,31,3778495500,587806,Mon,8000,1
642,2005-10-04,0,30,1014570000,161359,Tue,7000,0
643,2005-10-05,0,36,1029431000,166888,Wed,7000,0
644,2005-10-06,0,32,1212773000,198201,Thu,7000,0
645,2005-10-07,3,33,1759858500,279314,Fri,8000,0
646,2005-10-08,0,34,3371978500,529977,Sat,8000,0
647,2005-10-09,0,34,3052568503,469645,Sun,8000,0
648,2005-10-10,0,29,1007162000,159758,Mon,7000,0
649,2005-10-11,0,31,1055498500,169571,Tue,7000,0
650,2005-10-12,0,29,971787500,158052,Wed,7000,0
651,2005-10-13,2,33,1134382000,184414,Thu,7000,0
652,2005-10-14,4,32,1463201000,232339,Fri,8000,0
653,2005-10-15,0,33,3091646500,487202,Sat,8000,0
654,2005-10-16,0,32,2852665500,440400,Sun,8000,0
655,2005-10-17,0,33,923875000,146162,Mon,7000,0
656,2005-10-18,0,30,915269500,146763,Tue,7000,0
657,2005-10-19,0,32,932194000,150276,Wed,7000,0
658,2005-10-20,6,33,1226487500,199947,Thu,7000,0
659,2005-10-21,0,30,1779586500,286144,Fri,8000,0
660,2005-10-22,0,31,3383834500,533591,Sat,8000,0
661,2005-10-23,0,31,2927523000,450807,Sun,8000,0
662,2005-10-24,0,32,892801500,141761,Mon,7000,0
663,2005-10-25,0,34,898656500,143271,Tue,7000,0
664,2005-10-26,0,34,1037628000,169309,Wed,7000,0
665,2005-10-27,4,31,1196071000,195694,Thu,7000,0
666,2005-10-28,2,30,1547513000,246614,Fri,8000,0
667,2005-10-29,0,31,3082796500,481462,Sat,8000,0
668,2005-10-30,0,33,2977963500,459898,Sun,8000,0
669,2005-10-31,0,32,996062500,158258,Mon,7000,0
670,2005-11-01,0,31,997377500,160184,Tue,7000,0
671,2005-11-02,0,38,990113000,161904,Wed,7000,0
672,2005-11-03,5,38,1074611000,175994,Thu,7000,0
673,2005-11-04,4,38,1376401500,218503,Fri,8000,0
674,2005-11-05,0,38,3283256500,514290,Sat,8000,0
675,2005-11-06,0,41,3309475000,516851,Sun,8000,0
676,2005-11-07,0,38,887288000,141458,Mon,7000,0
677,2005-11-08,0,43,877907500,140488,Tue,7000,0
678,2005-11-09,0,43,922252000,150258,Wed,7000,0
679,2005-11-10,2,36,1096357500,179738,Thu,7000,0
680,2005-11-11,2,34,1723548500,273571,Fri,8000,0
681,2005-11-12,0,36,3417088500,546530,Sat,8000,0
682,2005-11-13,0,36,3237972000,502216,Sun,8000,0
683,2005-11-14,0,36,1033843000,164544,Mon,7000,0
684,2005-11-15,0,37,945132000,151559,Tue,7000,0
685,2005-11-16,0,40,930212500,153567,Wed,7000,0
686,2005-11-17,3,38,1137186500,185890,Thu,7000,0
687,2005-11-18,6,32,1590053500,251948,Fri,8000,0
688,2005-11-19,0,28,2996963000,470332,Sat,8000,0
689,2005-11-20,0,32,3128577500,481979,Sun,8000,0
690,2005-11-21,0,32,919238500,145449,Mon,7000,0
691,2005-11-22,0,34,1078335000,173399,Tue,7000,0
692,2005-11-23,4,38,1519587000,251551,Wed,7000,0
693,2005-11-24,0,40,1459999500,242317,Thu,7000,0
694,2005-11-25,4,41,1779123000,286257,Fri,8000,0
695,2005-11-26,0,32,3534453000,553938,Sat,8000,0
696,2005-11-27,0,33,3210378000,491826,Sun,8000,0
697,2005-11-28,0,35,1050123000,169677,Mon,7000,0
698,2005-11-29,0,36,1084021500,174636,Tue,7000,0
699,2005-11-30,0,40,1354282500,218664,Wed,7000,0
700,2005-12-01,3,35,1795137500,289038,Thu,7000,0
701,2005-12-02,2,35,2048850500,324756,Fri,8000,0
702,2005-12-03,0,24,4372128500,686555,Sat,8000,0
703,2005-12-04,0,25,4222777000,662625,Sun,8000,0
704,2005-12-05,0,32,1246366000,196729,Mon,7000,0
705,2005-12-06,0,30,1264213500,200079,Tue,7000,0
706,2005-12-07,0,31,1393446000,225334,Wed,7000,0
707,2005-12-08,5,30,1429835500,234267,Thu,7000,0
708,2005-12-09,2,29,1784811500,285132,Fri,8000,0
709,2005-12-10,0,32,3996729500,637335,Sat,8000,0
710,2005-12-11,0,31,3911120009,617770,Sun,8000,0
711,2005-12-12,0,31,1149009500,183947,Mon,7000,0
712,2005-12-13,0,29,1227911000,198838,Tue,7000,0
713,2005-12-14,2,31,2389354400,386388,Wed,7000,0
714,2005-12-15,1,28,2402970300,392389,Thu,7000,0
715,2005-12-16,0,28,2644403500,422095,Fri,8000,0
716,2005-12-17,0,32,4805146000,760770,Sat,8000,0
717,2005-12-18,0,30,4986116800,782934,Sun,8000,0
718,2005-12-19,0,27,1991667700,315504,Mon,7000,0
719,2005-12-20,0,31,1957789400,312571,Tue,7000,0
720,2005-12-21,1,29,1990685900,322247,Wed,7000,0
721,2005-12-22,1,27,2096678900,340995,Thu,7000,0
722,2005-12-23,2,30,2662837500,427501,Fri,8000,0
723,2005-12-24,0,33,6424848900,1021150,Sat,8000,0
724,2005-12-25,0,30,5451837200,860298,Sun,8000,1
725,2005-12-26,0,34,2073131600,329557,Mon,7000,0
726,2005-12-27,0,34,2079948800,334503,Tue,7000,0
727,2005-12-28,0,42,2403308000,390337,Wed,7000,0
728,2005-12-29,5,23,3325005700,547653,Thu,7000,0
729,2005-12-30,0,24,4132549000,666244,Fri,8000,0
730,2005-12-31,1,26,6855154000,1087280,Sat,8000,0
731,2006-01-01,0,24,6838099000,1067221,Sun,8000,1
732,2006-01-02,0,24,3236091600,519374,Mon,7000,0
733,2006-01-03,0,28,2688197400,433889,Tue,7000,0
734,2006-01-04,0,31,2434855200,395023,Wed,7000,0
735,2006-01-05,3,29,2592579400,421108,Thu,7000,0
736,2006-01-06,0,27,2961390800,473952,Fri,8000,0
737,2006-01-07,0,31,5699028500,899934,Sat,8000,0
738,2006-01-08,0,30,5355440700,840154,Sun,8000,0
739,2006-01-09,0,32,2252607300,360671,Mon,7000,0
740,2006-01-10,0,30,2263988100,363700,Tue,7000,0
741,2006-01-11,0,28,2224625900,360227,Wed,7000,0
742,2006-01-12,6,42,2289619900,374490,Thu,7000,0
743,2006-01-13,1,39,2789377500,443990,Fri,8000,0
744,2006-01-14,0,30,5478852600,864699,Sat,8000,0
745,2006-01-15,0,29,5228862500,818998,Sun,8000,0
746,2006-01-16,0,36,2167323800,347866,Mon,7000,0
747,2006-01-17,0,33,2132951200,343404,Tue,7000,0
748,2006-01-18,0,41,2009605600,325720,Wed,7000,0
749,2006-01-19,2,28,3190148400,521050,Thu,7000,0
750,2006-01-20,2,34,3566443000,571452,Fri,8000,0
751,2006-01-21,0,32,6200102400,978853,Sat,8000,0
752,2006-01-22,0,33,6085051300,954657,Sun,8000,0
753,2006-01-23,0,32,2713253900,433325,Mon,7000,0
754,2006-01-24,0,32,2583522700,414026,Tue,7000,0
755,2006-01-25,0,35,2418978200,393167,Wed,7000,0
756,2006-01-26,5,31,2721958500,446334,Thu,7000,0
757,2006-01-27,3,29,3976532500,631721,Fri,8000,0
758,2006-01-28,0,29,5153501000,802484,Sat,8000,1
759,2006-01-29,0,29,5767765000,886579,Sun,8000,1
760,2006-01-30,0,29,7153456500,1116345,Mon,8000,1
761,2006-01-31,0,29,4738337000,759411,Tue,7000,0
762,2006-02-01,0,30,2601523000,426853,Wed,7000,0
763,2006-02-02,2,31,2397709000,394913,Thu,7000,0
764,2006-02-03,1,27,2565062500,411703,Fri,8000,0
765,2006-02-04,0,27,5124587000,803084,Sat,8000,0
766,2006-02-05,0,26,4779773500,745521,Sun,8000,0
767,2006-02-06,0,28,1810033500,289807,Mon,7000,0
768,2006-02-07,0,30,1672731000,267652,Tue,7000,0
769,2006-02-08,0,28,1615358500,263112,Wed,7000,0
770,2006-02-09,6,29,2228503500,372572,Thu,7000,0
771,2006-02-10,2,27,2553429000,413110,Fri,8000,0
772,2006-02-11,0,26,4723432000,743496,Sat,8000,0
773,2006-02-12,0,27,4613775000,721585,Sun,8000,0
774,2006-02-13,0,31,1772557000,286735,Mon,7000,0
775,2006-02-14,1,35,2354598000,378379,Tue,7000,0
776,2006-02-15,0,32,1798551000,295237,Wed,7000,0
777,2006-02-16,4,31,1956572500,325063,Thu,7000,0
778,2006-02-17,2,32,2186389500,352135,Fri,8000,0
779,2006-02-18,0,31,4259235500,667779,Sat,8000,0
780,2006-02-19,0,30,4114458500,640794,Sun,8000,0
781,2006-02-20,0,34,1689255500,274249,Mon,7000,0
782,2006-02-21,0,34,1649207500,269494,Tue,7000,0
783,2006-02-22,0,37,1612951500,268672,Wed,7000,0
784,2006-02-23,7,34,2029069500,335465,Thu,7000,0
785,2006-02-24,0,33,2235327500,358103,Fri,8000,0
786,2006-02-25,0,36,4078637000,633524,Sat,8000,0
787,2006-02-26,0,36,3848721000,591871,Sun,8000,0
788,2006-02-27,0,38,1671316200,269720,Mon,7000,0
789,2006-02-28,1,40,1940371900,313846,Tue,7000,0
790,2006-03-01,3,38,3642081500,569285,Wed,8000,1
791,2006-03-02,0,40,1106057500,180006,Thu,7000,0
792,2006-03-03,0,38,1359706400,212928,Fri,8000,0
793,2006-03-04,0,37,3070526700,468904,Sat,8000,0
794,2006-03-05,0,39,3088568100,471244,Sun,8000,0
795,2006-03-06,0,38,993194100,157010,Mon,7000,0
796,2006-03-07,0,40,949145100,150510,Tue,7000,0
797,2006-03-08,0,40,933771100,152766,Wed,7000,0
798,2006-03-09,4,37,1160942300,191458,Thu,7000,0
799,2006-03-10,1,38,1451721100,230748,Fri,8000,0
800,2006-03-11,0,39,3523306700,547662,Sat,8000,0
801,2006-03-12,0,39,3089925200,473860,Sun,8000,0
802,2006-03-13,0,41,823348200,130765,Mon,7000,0
803,2006-03-14,0,42,1189630800,187748,Tue,7000,0
804,2006-03-15,0,45,848751300,139214,Wed,7000,0
805,2006-03-16,5,33,1264632800,209038,Thu,7000,0
806,2006-03-17,0,29,1669204000,265566,Fri,8000,0
807,2006-03-18,0,29,3597838600,556007,Sat,8000,0
808,2006-03-19,0,29,2833846000,434914,Sun,8000,0
809,2006-03-20,0,30,986178100,156717,Mon,7000,0
810,2006-03-21,0,31,963961300,153466,Tue,7000,0
811,2006-03-22,0,33,961117000,157444,Wed,7000,0
812,2006-03-23,3,29,1306534000,216985,Thu,7000,0
813,2006-03-24,3,31,1725869800,275588,Fri,8000,0
814,2006-03-25,0,28,3777637800,593664,Sat,8000,0
815,2006-03-26,0,31,3359496100,519514,Sun,8000,0
816,2006-03-27,0,30,1035987000,166380,Mon,7000,0
817,2006-03-28,0,30,978068900,156871,Tue,7000,0
818,2006-03-29,0,29,1052253500,174237,Wed,7000,0
819,2006-03-30,8,39,1112411400,185255,Thu,7000,0
820,2006-03-31,2,36,1434889700,229380,Fri,8000,0
821,2006-04-01,0,33,3232144800,503886,Sat,8000,0
822,2006-04-02,0,33,3036282500,468299,Sun,8000,0
823,2006-04-03,0,31,893553100,142428,Mon,7000,0
824,2006-04-04,0,34,877931100,141218,Tue,7000,0
825,2006-04-05,0,33,873091800,142967,Wed,7000,0
826,2006-04-06,7,42,1152251600,192887,Thu,7000,0
827,2006-04-07,1,50,1533377900,245575,Fri,8000,0
828,2006-04-08,0,49,3722485700,584972,Sat,8000,0
829,2006-04-09,0,48,3109376500,481945,Sun,8000,0
830,2006-04-10,0,51,926607100,148693,Mon,7000,0
831,2006-04-11,0,55,909385800,146302,Tue,7000,0
832,2006-04-12,0,46,922420400,149477,Wed,7000,0
833,2006-04-13,10,45,994986800,167313,Thu,7000,0
834,2006-04-14,0,43,1265403400,203401,Fri,8000,0
835,2006-04-15,0,45,2999594000,474890,Sat,8000,0
836,2006-04-16,0,43,2722552000,420210,Sun,8000,0
837,2006-04-17,0,45,793691200,126831,Mon,7000,0
838,2006-04-18,0,46,782204800,126396,Tue,7000,0
839,2006-04-19,0,45,855548300,137492,Wed,7000,0
840,2006-04-20,7,45,1007582800,170266,Thu,7000,0
841,2006-04-21,4,50,1423079100,229218,Fri,8000,0
842,2006-04-22,0,48,3400334800,536084,Sat,8000,0
843,2006-04-23,0,48,2984640800,461922,Sun,8000,0
844,2006-04-24,0,52,789772900,126636,Mon,7000,0
845,2006-04-25,0,55,802711100,129401,Tue,7000,0
846,2006-04-26,1,48,1191981500,194887,Wed,7000,0
847,2006-04-27,6,41,1517376000,255671,Thu,7000,0
848,2006-04-28,3,41,1826579400,293577,Fri,8000,0
849,2006-04-29,0,42,3768944500,588216,Sat,8000,0
850,2006-04-30,0,40,4074270400,633985,Sun,8000,0
851,2006-05-01,0,42,2598748200,418515,Mon,7000,0
852,2006-05-02,0,43,1105549000,178878,Tue,7000,0
853,2006-05-03,1,41,1618339700,262704,Wed,7000,0
854,2006-05-04,5,37,2261439500,378354,Thu,7000,0
855,2006-05-05,1,36,6145526100,986106,Fri,8000,1
856,2006-05-06,0,36,4966375500,784413,Sat,8000,0
857,2006-05-07,0,37,4210969400,661704,Sun,8000,0
858,2006-05-08,0,33,1339873500,216493,Mon,7000,0
859,2006-05-09,0,36,1370867400,220969,Tue,7000,0
860,2006-05-10,0,38,1442152000,236674,Wed,7000,0
861,2006-05-11,7,35,1499033100,252588,Thu,7000,0
862,2006-05-12,0,35,1970512500,320860,Fri,8000,0
863,2006-05-13,0,35,4645809900,737021,Sat,8000,0
864,2006-05-14,0,35,4328103700,675012,Sun,8000,0
865,2006-05-15,0,41,2259923900,382416,Mon,7000,0
866,2006-05-16,0,41,1122191500,182038,Tue,7000,0
867,2006-05-17,1,42,1128087600,185358,Wed,7000,0
868,2006-05-18,3,34,2195284200,369535,Thu,7000,0
869,2006-05-19,0,32,2559265300,415703,Fri,8000,0
870,2006-05-20,0,32,5034570000,800696,Sat,8000,0
871,2006-05-21,0,32,4589700800,721142,Sun,8000,0
872,2006-05-22,0,33,1351740700,218738,Mon,7000,0
873,2006-05-23,0,32,1046354500,172277,Tue,7000,0
874,2006-05-24,1,33,1266621800,208252,Wed,7000,0
875,2006-05-25,7,30,1582415000,267438,Thu,7000,0
876,2006-05-26,1,30,1637396600,269956,Fri,8000,0
877,2006-05-27,0,29,4650686300,735381,Sat,8000,0
878,2006-05-28,0,28,4157325300,646867,Sun,8000,0
879,2006-05-29,0,34,1178347100,190541,Mon,7000,0
880,2006-05-30,0,36,1547762200,252043,Tue,7000,0
881,2006-05-31,3,34,5142939400,825777,Wed,7000,0
882,2006-06-01,1,29,1465937700,247159,Thu,7000,0
883,2006-06-02,0,30,1755400400,283085,Fri,8000,0
884,2006-06-03,0,31,4184665800,655048,Sat,8000,0
885,2006-06-04,0,30,3692614500,574454,Sun,8000,0
886,2006-06-05,0,32,1923428600,315187,Mon,7000,0
887,2006-06-06,1,35,4804531400,757733,Tue,7000,1
888,2006-06-07,0,37,1011622200,166511,Wed,8000,0
889,2006-06-08,5,39,1162650600,197250,Thu,7000,0
890,2006-06-09,0,37,1435719700,232565,Fri,8000,0
891,2006-06-10,0,38,3484880800,547708,Sat,8000,0
892,2006-06-11,0,37,3278438900,505405,Sun,8000,0
893,2006-06-12,0,40,845916900,136230,Mon,7000,0
894,2006-06-13,0,42,527674600,87911,Tue,7000,0
895,2006-06-14,0,41,985343900,158800,Wed,7000,0
896,2006-06-15,4,35,1645089600,274888,Thu,7000,0
897,2006-06-16,1,34,1920720300,309017,Fri,8000,0
898,2006-06-17,0,36,4132349800,651405,Sat,8000,0
899,2006-06-18,0,40,3691146600,572274,Sun,8000,0
900,2006-06-19,0,38,949032700,151752,Mon,7000,0
901,2006-06-20,0,41,1276727400,206787,Tue,7000,0
902,2006-06-21,0,36,1352851600,219468,Wed,7000,0
903,2006-06-22,8,40,1526901000,256681,Thu,7000,0
904,2006-06-23,2,39,1619078600,272626,Fri,8000,0
905,2006-06-24,0,41,2971568300,458314,Sat,8000,0
906,2006-06-25,0,41,3407791900,518478,Sun,8000,0
907,2006-06-26,0,39,1209314000,196025,Mon,7000,0
908,2006-06-27,0,41,1206081700,196313,Tue,7000,0
909,2006-06-28,4,47,1724966300,284453,Wed,7000,0
910,2006-06-29,2,40,1699372400,285515,Thu,7000,0
911,2006-06-30,0,35,2065425900,335099,Fri,8000,0
912,2006-07-01,0,31,3881254200,602993,Sat,8000,0
913,2006-07-02,0,31,3723113700,571683,Sun,8000,0
914,2006-07-03,0,32,1197985600,189993,Mon,7000,0
915,2006-07-04,0,32,1206947300,192587,Tue,7000,0
916,2006-07-05,0,34,1200528300,196077,Wed,7000,0
917,2006-07-06,4,31,2079557300,351203,Thu,7000,0
918,2006-07-07,0,30,2519174800,418677,Fri,8000,0
919,2006-07-08,0,32,5289177800,862406,Sat,8000,0
920,2006-07-09,0,31,4528283200,719104,Sun,8000,0
921,2006-07-10,0,30,1272839100,204744,Mon,7000,0
922,2006-07-11,0,30,1504162000,244834,Tue,7000,0
923,2006-07-12,0,39,1380353300,225393,Wed,7000,0
924,2006-07-13,4,36,2004168500,338696,Thu,7000,0
925,2006-07-14,3,28,2247349600,370338,Fri,8000,0
926,2006-07-15,0,29,4692265100,757993,Sat,8000,0
