,연도,한국,한국,한국,한국,한국,외국,외국,외국,외국,외국,전체,전체,전체,전체
,Unnamed: 0_level_1,개봉편수,상영편수,매출액,관객수,점유율,개봉편수,상영편수,매출액,관객수,점유율,개봉편수,상영편수,매출액,관객수
245,2004-08-26 00:00:00,0,11,650269000,103568,0.566,0,16,497836000,79424,0.434,0,27,1148105000,182992
246,2004-08-27 00:00:00,0,10,737098000,116347,0.526,5,20,672102000,104754,0.474,5,30,1409200000,221101
247,2004-08-28 00:00:00,0,12,1444815500,227059,0.542,0,23,1241485500,191593,0.458,0,35,2686301000,418652
248,2004-08-29 00:00:00,0,11,1359615000,211090,0.548,0,20,1133877500,174188,0.452,0,31,2493492500,385278
249,2004-08-30 00:00:00,0,11,502352500,78720,0.532,0,23,440082000,69353,0.468,0,34,942434500,148073
250,2004-08-31 00:00:00,0,12,477078500,75214,0.53,0,20,421556500,66719,0.47,0,32,898635000,141933
251,합계,8,362,39191397500,6183274,0.628,19,429,23375706500,3662711,0.372,27,791,62567104000,9845985
252,2004-09-01 00:00:00,0,12,432276000,68358,0.548,0,24,359824500,56415,0.452,0,36,792100500,124773
253,2004-09-02 00:00:00,0,10,497671500,79173,0.588,0,22,350560000,55536,0.412,0,32,848231500,134709
254,2004-09-03 00:00:00,3,9,779068500,122635,0.602,5,15,530022500,81185,0.398,8,24,1309091000,203820
255,2004-09-04 00:00:00,0,9,1585982500,246707,0.603,0,15,1052117500,162221,0.397,0,24,2638100000,408928
256,2004-09-05 00:00:00,0,9,1563334500,242425,0.622,0,14,961584000,147276,0.378,0,23,2524918500,389701
257,2004-09-06 00:00:00,0,10,535739000,84450,0.647,0,15,293798000,46077,0.353,0,25,829537000,130527
258,2004-09-07 00:00:00,0,11,543950000,85550,0.65,0,15,296179000,46156,0.35,0,26,840129000,131706
259,2004-09-08 00:00:00,0,9,505169000,79761,0.631,0,16,298294500,46574,0.369,0,25,803463500,126335
260,2004-09-09 00:00:00,0,14,397966500,64072,0.442,0,21,509660000,80754,0.558,0,35,907626500,144826
261,2004-09-10 00:00:00,1,11,506801000,80426,0.405,8,17,761976500,118195,0.595,9,28,1268777500,198621
262,2004-09-11 00:00:00,0,12,1205282000,191472,0.441,0,19,1565066000,242351,0.559,0,31,2770348000,433823
263,2004-09-12 00:00:00,0,11,1231392500,191247,0.474,0,18,1393298000,212452,0.526,0,29,2624690500,403699
264,2004-09-13 00:00:00,0,12,419060000,66448,0.503,0,22,418885500,65599,0.497,0,34,837945500,132047
265,2004-09-14 00:00:00,0,10,400903000,63630,0.512,0,20,386452500,60556,0.488,0,30,787355500,124186
266,2004-09-15 00:00:00,0,9,399392000,63313,0.504,0,23,397964500,62336,0.496,0,32,797356500,125649
267,2004-09-16 00:00:00,0,13,659846000,106165,0.662,1,19,342686000,54284,0.338,1,32,1002532000,160449
268,2004-09-17 00:00:00,2,14,880888000,139704,0.686,2,17,412748000,64063,0.314,4,31,1293636000,203767
269,2004-09-18 00:00:00,0,13,1834769500,288775,0.668,0,15,926618500,143377,0.332,0,28,2761388000,432152
270,2004-09-19 00:00:00,0,13,1767419500,274591,0.69,0,15,807831000,123287,0.31,0,28,2575250500,397878
271,2004-09-20 00:00:00,0,13,572475500,90654,0.697,0,16,250501500,39342,0.303,0,29,822977000,129996
272,2004-09-21 00:00:00,0,13,579232000,92055,0.701,0,18,250072000,39328,0.299,0,31,829304000,131383
273,2004-09-22 00:00:00,0,13,571117000,90622,0.702,0,21,244545000,38451,0.298,0,34,815662000,129073
274,2004-09-23 00:00:00,1,19,553656000,89049,0.677,0,24,266785500,42546,0.323,1,43,820441500,131595
275,2004-09-24 00:00:00,0,13,785270500,124771,0.609,5,19,513577500,80178,0.391,5,32,1298848000,204949
276,2004-09-25 00:00:00,0,9,1734550500,273851,0.643,0,12,985269500,151910,0.357,0,21,2719820000,425761
277,2004-09-26 00:00:00,0,8,1733998000,268590,0.64,0,12,990584500,151365,0.36,0,20,2724582500,419955
278,2004-09-27 00:00:00,0,9,1621678500,251149,0.638,0,12,933528500,142632,0.362,0,21,2555207000,393781
279,2004-09-28 00:00:00,0,9,1991726500,305332,0.653,0,12,1074060500,162480,0.347,0,21,3065787000,467812
280,2004-09-29 00:00:00,0,9,2207771000,341731,0.648,0,12,1216137000,185374,0.352,0,21,3423908000,527105
281,2004-09-30 00:00:00,0,7,896602000,145216,0.637,0,14,516470000,82862,0.363,0,21,1413072000,228078
282,합계,7,333,29394988500,4611922,0.607,21,514,19307098000,2985162,0.393,28,847,48702086500,7597084
283,2004-10-01 00:00:00,0,7,604571000,95170,0.598,1,13,412084000,63956,0.402,1,20,1016655000,159126
284,2004-10-02 00:00:00,0,8,1215004500,188586,0.594,0,13,849094000,129130,0.406,0,21,2064098500,317716
285,2004-10-03 00:00:00,0,8,1119510000,172053,0.605,0,13,745266500,112168,0.395,0,21,1864776500,284221
286,2004-10-04 00:00:00,0,7,297793500,47139,0.558,0,13,237631000,37370,0.442,0,20,535424500,84509
287,2004-10-05 00:00:00,0,9,295223000,46774,0.559,0,13,235268500,36975,0.442,0,22,530491500,83749
288,2004-10-06 00:00:00,0,8,325015500,52430,0.57,0,14,251851000,39590,0.43,0,22,576866500,92020
289,2004-10-07 00:00:00,0,8,309356500,50223,0.505,0,16,305617000,49289,0.495,0,24,614973500,99512
290,2004-10-08 00:00:00,1,14,927916000,151321,0.74,3,23,343844000,53149,0.26,4,37,1271760000,204470
291,2004-10-09 00:00:00,0,15,1666787500,265797,0.742,0,22,607346500,92401,0.258,0,37,2274134000,358198
292,2004-10-10 00:00:00,0,13,1626951500,253632,0.756,0,19,543832000,81858,0.244,0,32,2170783500,335490
293,2004-10-11 00:00:00,0,7,542666000,86648,0.75,0,14,184548500,28886,0.25,0,21,727214500,115534
294,2004-10-12 00:00:00,0,6,593153500,95407,0.75,0,14,202325000,31871,0.25,0,20,795478500,127278
295,2004-10-13 00:00:00,0,7,564692000,91883,0.738,0,15,207113500,32606,0.262,0,22,771805500,124489
296,2004-10-14 00:00:00,0,8,467114000,76065,0.624,1,17,288043500,45931,0.377,1,25,755157500,121996
297,2004-10-15 00:00:00,1,7,592068500,95651,0.546,3,16,512902500,79487,0.454,4,23,1104971000,175138
298,2004-10-16 00:00:00,0,9,1270816500,203981,0.584,0,16,949741500,145301,0.416,0,25,2220558000,349282
299,2004-10-17 00:00:00,0,8,1205665500,189772,0.592,0,17,864503000,130863,0.408,0,25,2070168500,320635
300,2004-10-18 00:00:00,0,10,343063500,54863,0.538,0,20,299912500,47048,0.462,0,30,642976000,101911
301,2004-10-19 00:00:00,0,10,362844000,58389,0.545,0,19,310242500,48712,0.455,0,29,673086500,107101
302,2004-10-20 00:00:00,0,11,358297000,57870,0.534,0,22,320640500,50562,0.466,0,33,678937500,108432
303,2004-10-21 00:00:00,0,12,330017500,53811,0.497,0,24,338527500,54424,0.503,0,36,668545000,108235
304,2004-10-22 00:00:00,2,9,1054100000,170442,0.757,3,16,356045500,54665,0.243,5,25,1410145500,225107
305,2004-10-23 00:00:00,0,9,1919358000,304219,0.749,1,13,673933000,101975,0.251,1,22,2593291000,406194
306,2004-10-24 00:00:00,0,10,1725782000,267232,0.758,0,13,572425500,85401,0.242,0,23,2298207500,352633
307,2004-10-25 00:00:00,0,11,581534500,92597,0.748,0,14,197811000,31134,0.252,0,25,779345500,123731
308,2004-10-26 00:00:00,0,9,578656000,92484,0.733,0,14,214047000,33700,0.267,0,23,792703000,126184
309,2004-10-27 00:00:00,0,11,585106500,93876,0.725,1,15,225909000,35585,0.275,1,26,811015500,129461
310,2004-10-28 00:00:00,0,10,696666000,113018,0.799,0,15,178920000,28504,0.201,0,25,875586000,141522
311,2004-10-29 00:00:00,1,11,1041946500,165321,0.773,3,13,312144500,48516,0.227,4,24,1354091000,213837
312,2004-10-30 00:00:00,0,11,1903231500,294412,0.751,0,13,631792500,97543,0.249,0,24,2535024000,391955
313,2004-10-31 00:00:00,0,12,1771726000,270987,0.743,0,13,610805000,93746,0.257,0,25,2382531000,364733
314,합계,5,295,26876634000,4252053,0.68,16,492,12984168000,2002346,0.32,21,787,39860802000,6254399
315,2004-11-01 00:00:00,0,15,581541000,92773,0.723,0,14,223834000,35502,0.277,0,29,805375000,128275
316,2004-11-02 00:00:00,0,16,585229000,93323,0.704,0,16,247565500,39310,0.296,0,32,832794500,132633
317,2004-11-03 00:00:00,0,16,545656000,87693,0.683,0,16,256085500,40715,0.317,0,32,801741500,128408
318,2004-11-04 00:00:00,0,12,509706000,81280,0.655,0,14,268429000,42736,0.345,0,26,778135000,124016
319,2004-11-05 00:00:00,1,13,1093964000,172794,0.746,3,13,378422500,58807,0.254,4,26,1472386500,231601
320,2004-11-06 00:00:00,0,12,2007786000,312329,0.726,0,13,766515500,117864,0.274,0,25,2774301500,430193
321,2004-11-07 00:00:00,0,13,1809339500,278538,0.729,0,13,682658500,103442,0.271,0,26,2491998000,381980
322,2004-11-08 00:00:00,0,10,634069000,100556,0.721,0,12,247651000,38999,0.279,0,22,881720000,139555
323,2004-11-09 00:00:00,0,10,641165500,102065,0.715,0,14,258370500,40777,0.285,0,24,899536000,142842
324,2004-11-10 00:00:00,0,11,592770500,93764,0.694,0,16,263270500,41421,0.306,0,27,856041000,135185
325,2004-11-11 00:00:00,0,12,695583000,111077,0.686,0,18,316111500,50814,0.314,0,30,1011694500,161891
326,2004-11-12 00:00:00,0,6,625608500,99016,0.575,7,15,466730500,73189,0.425,7,21,1092339000,172205
327,2004-11-13 00:00:00,0,6,1381719000,218655,0.598,0,14,951778000,146985,0.402,0,20,2333497000,365640
328,2004-11-14 00:00:00,0,6,1216752500,187198,0.604,0,15,813764500,122928,0.396,0,21,2030517000,310126
329,2004-11-15 00:00:00,0,8,388422000,61327,0.555,0,15,307535000,49182,0.445,0,23,695957000,110509
330,2004-11-16 00:00:00,0,10,465502000,74762,0.558,0,25,368767000,59267,0.442,0,35,834269000,134029
331,2004-11-17 00:00:00,1,11,616067000,102639,0.595,6,21,423224000,69747,0.405,7,32,1039291000,172386
332,2004-11-18 00:00:00,0,11,535269000,87800,0.547,0,30,448395500,72750,0.453,0,41,983664500,160550
333,2004-11-19 00:00:00,0,9,578692500,92917,0.476,0,28,646514500,102247,0.524,0,37,1225207000,195164
334,2004-11-20 00:00:00,0,9,1207765000,192005,0.522,0,19,1147585500,175936,0.478,0,28,2355350500,367941
335,2004-11-21 00:00:00,0,8,1098817500,170274,0.517,0,19,1051350000,159194,0.483,0,27,2150167500,329468
336,2004-11-22 00:00:00,0,11,344807000,55386,0.443,0,20,429742000,69542,0.557,0,31,774549000,124928
337,2004-11-23 00:00:00,0,10,347228000,55730,0.436,0,28,446091000,72052,0.564,0,38,793319000,127782
338,2004-11-24 00:00:00,0,9,331276000,52910,0.413,0,29,468709500,75315,0.587,0,38,799985500,128225
339,2004-11-25 00:00:00,0,10,327241500,52614,0.414,0,30,466473500,74542,0.586,0,40,793715000,127156
340,2004-11-26 00:00:00,3,12,490876500,78363,0.426,4,20,679742500,105571,0.574,7,32,1170619000,183934
341,2004-11-27 00:00:00,0,8,1048667000,168488,0.467,0,20,1260883000,192670,0.533,0,28,2309550000,361158
342,2004-11-28 00:00:00,0,8,917851500,141530,0.465,0,20,1090481500,163099,0.535,0,28,2008333000,304629
343,2004-11-29 00:00:00,0,8,268365500,43395,0.393,0,20,422452000,66950,0.607,0,28,690817500,110345
344,2004-11-30 00:00:00,0,7,264485506,42639,0.389,0,27,420887000,66904,0.611,0,34,685372506,109543
345,합계,5,307,22152223006,3503840,0.581,20,574,16220020500,2528457,0.419,25,881,38372243506,6032297
346,2004-12-01 00:00:00,0,8,270246000,43760,0.379,0,26,454537000,71834,0.621,0,34,724783000,115594
347,2004-12-02 00:00:00,0,9,253709000,40942,0.365,0,30,448784500,71236,0.635,0,39,702493500,112178
348,2004-12-03 00:00:00,3,11,373054500,59487,0.376,3,22,634726000,98627,0.624,6,33,1007780500,158114
349,2004-12-04 00:00:00,0,11,774894500,122627,0.392,0,22,1257738000,190113,0.608,0,33,2032632500,312740
350,2004-12-05 00:00:00,0,11,801263000,123277,0.417,0,22,1158868500,172587,0.583,0,33,1960131500,295864
351,2004-12-06 00:00:00,0,12,248259500,39657,0.392,0,23,388423500,61417,0.608,0,35,636683000,101074
352,2004-12-07 00:00:00,0,11,263261500,42129,0.393,0,21,416318000,65110,0.607,0,32,679579500,107239
353,2004-12-08 00:00:00,0,10,140212500,22291,0.166,2,21,713221000,111886,0.834,2,31,853433500,134177
354,2004-12-09 00:00:00,0,9,119876500,19584,0.137,0,23,770351500,123499,0.863,0,32,890228000,143083
355,2004-12-10 00:00:00,0,9,128199000,21180,0.1,5,22,1205136500,189819,0.9,5,31,1333335500,210999
356,2004-12-11 00:00:00,0,9,293759000,48257,0.122,0,22,2245154500,348261,0.878,0,31,2538913500,396518
357,2004-12-12 00:00:00,0,9,287691500,45101,0.135,0,22,1906842500,287957,0.865,0,31,2194534000,333058
358,2004-12-13 00:00:00,0,7,91023500,14454,0.102,0,21,792810500,126851,0.898,0,28,883834000,141305
359,2004-12-14 00:00:00,0,9,95401000,15229,0.109,0,21,791228000,124577,0.891,0,30,886629000,139806
360,2004-12-15 00:00:00,1,7,498748000,79360,0.35,3,20,929454000,147239,0.65,4,27,1428202000,226599
361,2004-12-16 00:00:00,0,12,437502000,70903,0.32,0,27,942741000,150701,0.68,0,39,1380243000,221604
362,2004-12-17 00:00:00,0,11,483477500,77572,0.303,0,21,1135581000,178559,0.697,0,32,1619058500,256131
363,2004-12-18 00:00:00,0,6,899940000,141860,0.294,0,19,2185096000,341297,0.706,0,25,3085036000,483157
364,2004-12-19 00:00:00,0,6,824666500,126445,0.281,0,19,2099004000,323408,0.719,0,25,2923670500,449853
365,2004-12-20 00:00:00,0,6,284210000,44875,0.256,0,21,826920500,130448,0.744,0,27,1111130500,175323
366,2004-12-21 00:00:00,0,6,278146000,44660,0.246,0,21,858538000,137109,0.754,0,27,1136684000,181769
367,2004-12-22 00:00:00,0,7,242853000,38905,0.224,0,25,839860500,134435,0.776,0,32,1082713500,173340
368,2004-12-23 00:00:00,1,6,193397000,31006,0.161,3,19,1003500000,161024,0.839,4,25,1196897000,192030
369,2004-12-24 00:00:00,0,4,481019000,76181,0.155,1,22,2648565000,414945,0.845,1,26,3129584000,491126
370,2004-12-25 00:00:00,0,5,821177000,129227,0.169,0,21,4050200500,635784,0.831,0,26,4871377500,765011
371,2004-12-26 00:00:00,0,4,495597500,76123,0.148,0,23,2819540000,437191,0.852,0,27,3315137500,513314
372,2004-12-27 00:00:00,0,4,152358000,24242,0.128,0,21,1045204500,165769,0.872,0,25,1197562500,190011
373,2004-12-28 00:00:00,0,5,152434500,24443,0.12,0,22,1114018500,178878,0.88,0,27,1266453000,203321
374,2004-12-29 00:00:00,0,5,144108000,22844,0.108,0,24,1184717000,189227,0.892,0,29,1328825000,212071
375,2004-12-30 00:00:00,1,8,158844500,25234,0.08,1,22,1792126500,288344,0.92,2,30,1950971000,313578
376,2004-12-31 00:00:00,0,6,275072500,43535,0.088,4,23,2848841500,451694,0.912,4,29,3123914000,495229
377,합계,6,243,10964402000,1735390,0.21,22,688,41508048500,6509826,0.79,28,931,52472450500,8245216
378,2005-01-01 00:00:00,0,5,490347500,75374,0.106,0,23,4100934500,636754,0.894,0,28,4591282000,712128
379,2005-01-02 00:00:00,0,7,416110500,63946,0.104,0,23,3560688500,553406,0.896,0,30,3976799000,617352
380,2005-01-03 00:00:00,0,8,153374500,24288,0.09,0,22,1543422289,244122,0.91,0,30,1696796789,268410
381,2005-01-04 00:00:00,0,5,140368000,22278,0.089,0,24,1438439500,228743,0.911,0,29,1578807500,251021
382,2005-01-05 00:00:00,0,6,125704500,20089,0.086,0,23,1343221000,214623,0.914,0,29,1468925500,234712
383,2005-01-06 00:00:00,0,5,75180000,11967,0.049,0,25,1442960000,230012,0.951,0,30,1518140000,241979
384,2005-01-07 00:00:00,1,10,79507500,12856,0.041,3,21,1924646500,302760,0.959,4,31,2004154000,315616
385,2005-01-08 00:00:00,0,6,163182500,25626,0.042,0,25,3750659000,587224,0.958,0,31,3913841500,612850
386,2005-01-09 00:00:00,0,7,162737000,25477,0.047,0,23,3353577000,522139,0.953,0,30,3516314000,547616
387,2005-01-10 00:00:00,0,8,66844000,10835,0.054,0,23,1208397500,191104,0.946,0,31,1275241500,201939
388,2005-01-11 00:00:00,0,6,61393000,9827,0.046,0,24,1281494000,203876,0.954,0,30,1342887000,213703
389,2005-01-12 00:00:00,0,8,74377000,11888,0.057,0,27,1240256000,197303,0.943,0,35,1314633000,209191
390,2005-01-13 00:00:00,0,9,575389000,92475,0.323,0,22,1216782500,194095,0.677,0,31,1792171500,286570
391,2005-01-14 00:00:00,3,7,841373000,135977,0.369,3,22,1476809000,232051,0.631,6,29,2318182000,368028
392,2005-01-15 00:00:00,0,7,1277863500,202738,0.304,0,20,2963972500,463634,0.696,0,27,4241836000,666372
393,2005-01-16 00:00:00,0,8,1082387000,169879,0.289,0,22,2683280000,417129,0.711,0,30,3765667000,587008
394,2005-01-17 00:00:00,0,7,473249500,75932,0.318,0,17,1026427000,163063,0.682,0,24,1499676500,238995
395,2005-01-18 00:00:00,0,9,417981500,67372,0.298,0,21,995575500,159005,0.702,0,30,1413557000,226377
396,2005-01-19 00:00:00,0,9,378623000,60459,0.282,0,21,963658500,153897,0.718,0,30,1342281500,214356
397,2005-01-20 00:00:00,0,8,319350500,51179,0.254,1,29,935539500,149983,0.746,1,37,1254890000,201162
398,2005-01-21 00:00:00,0,9,334953500,53192,0.211,7,23,1263250000,199043,0.789,7,32,1598203500,252235
399,2005-01-22 00:00:00,0,7,664842000,104138,0.201,0,21,2658848000,413978,0.799,0,28,3323690000,518116
400,2005-01-23 00:00:00,0,7,588990500,91502,0.194,0,25,2462109500,381241,0.806,0,32,3051100000,472743
401,2005-01-24 00:00:00,0,8,201914000,32020,0.193,0,24,843074000,134004,0.807,0,32,1044988000,166024
402,2005-01-25 00:00:00,0,8,197597500,31388,0.186,0,23,865373000,137460,0.814,0,31,1062970500,168848
403,2005-01-26 00:00:00,0,10,343252500,54424,0.301,0,24,791919000,126592,0.699,0,34,1135171500,181016
404,2005-01-27 00:00:00,2,9,1616764000,259024,0.72,1,21,622688500,100856,0.28,3,30,2239452500,359880
405,2005-01-28 00:00:00,0,7,1797925000,285625,0.71,2,21,727049000,116713,0.29,2,28,2524974000,402338
406,2005-01-29 00:00:00,0,7,2934648000,456877,0.679,0,21,1367285500,216440,0.321,0,28,4301933500,673317
407,2005-01-30 00:00:00,0,7,2803234000,435738,0.684,0,21,1275189500,201137,0.316,0,28,4078423500,636875
408,2005-01-31 00:00:00,0,6,1247295000,199018,0.733,0,23,446639000,72502,0.267,0,29,1693934000,271520
409,합계,6,230,20106759000,3173408,0.28,17,704,51774165289,8144889,0.72,23,934,71880924289,11318297
410,2005-02-01 00:00:00,0,9,1140154500,180885,0.751,0,23,372942500,60129,0.249,0,32,1513097000,241014
411,2005-02-02 00:00:00,0,8,1205619500,193105,0.76,0,23,375434500,60926,0.24,0,31,1581054000,254031
412,2005-02-03 00:00:00,2,8,1728787000,278053,0.861,1,21,277037000,44869,0.139,3,29,2005824000,322922
413,2005-02-04 00:00:00,0,7,1926099000,306911,0.859,2,19,317081000,50387,0.141,2,26,2243180000,357298
414,2005-02-05 00:00:00,0,7,3398064500,531025,0.846,0,19,616061000,96607,0.154,0,26,4014125500,627632
415,2005-02-06 00:00:00,0,7,3303511000,516012,0.849,0,19,584907000,91500,0.151,0,26,3888418000,607512
416,2005-02-07 00:00:00,0,7,2551908000,408642,0.849,0,19,455760000,72764,0.151,0,26,3007668000,481406
417,2005-02-08 00:00:00,0,5,2513891000,391343,0.688,1,20,1148684500,177838,0.312,1,25,3662575500,569181
418,2005-02-09 00:00:00,0,5,2775549000,427069,0.712,0,20,1135477500,173156,0.288,0,25,3911026500,600225
419,2005-02-10 00:00:00,0,4,3570055500,555502,0.708,0,20,1484346500,228946,0.292,0,24,5054402000,784448
420,2005-02-11 00:00:00,0,4,2439525500,386481,0.708,0,21,1015938500,159437,0.292,0,25,3455464000,545918
421,2005-02-12 00:00:00,0,4,2965986000,466666,0.704,0,22,1267766500,195818,0.296,0,26,4233752500,662484
422,2005-02-13 00:00:00,0,4,2530106000,398015,0.706,0,22,1071446500,165649,0.294,0,26,3601552500,563664
423,2005-02-14 00:00:00,0,6,1198985500,190320,0.689,0,25,547440000,86070,0.311,0,31,1746425500,276390
424,2005-02-15 00:00:00,0,4,893162500,143050,0.687,0,22,409475500,65066,0.313,0,26,1302638000,208116
425,2005-02-16 00:00:00,0,5,905146000,145074,0.69,0,25,411826000,65313,0.31,0,30,1316972000,210387
426,2005-02-17 00:00:00,0,8,1016753500,164328,0.696,0,22,446920500,71811,0.304,0,30,1463674000,236139
427,2005-02-18 00:00:00,3,10,1402345500,227529,0.71,3,15,589969500,92891,0.29,6,25,1992315000,320420
428,2005-02-19 00:00:00,0,10,2454050000,389236,0.708,0,17,1039656000,160361,0.292,0,27,3493706000,549597
429,2005-02-20 00:00:00,0,10,2448227500,386888,0.716,0,17,994661500,153398,0.284,0,27,3442889000,540286
430,2005-02-21 00:00:00,0,10,1011260000,164552,0.711,0,15,418884000,66809,0.289,0,25,1430144000,231361
431,2005-02-22 00:00:00,0,9,960175000,156872,0.71,0,17,401841000,64022,0.29,0,26,1362016000,220894
432,2005-02-23 00:00:00,0,10,937230000,153325,0.712,0,15,389932500,62072,0.288,0,25,1327162500,215397
433,2005-02-24 00:00:00,0,9,714142500,117476,0.53,2,18,648591500,104309,0.47,2,27,1362734000,221785
434,2005-02-25 00:00:00,0,9,738679500,120895,0.461,5,14,890008500,141279,0.539,5,23,1628688000,262174
435,2005-02-26 00:00:00,0,9,1495944500,239014,0.499,0,14,1557142500,240192,0.501,0,23,3053087000,479206
436,2005-02-27 00:00:00,0,10,1434455000,227665,0.518,0,15,1372253500,211471,0.482,0,25,2806708500,439136
437,2005-02-28 00:00:00,0,10,796628000,130960,0.49,0,17,847514000,136495,0.51,0,27,1644142000,267455
438,합계,5,208,50456441500,7996893,0.708,14,536,21088999500,3299585,0.292,19,744,71545441000,11296478
439,2005-03-01 00:00:00,0,10,1598344000,254717,0.512,0,17,1573742000,243115,0.488,0,27,3172086000,497832
440,2005-03-02 00:00:00,0,13,367594000,58842,0.458,1,19,444015000,69774,0.543,1,32,811609000,128616
441,2005-03-03 00:00:00,0,11,309958500,49425,0.428,2,20,418763500,66078,0.572,2,31,728722000,115503
442,2005-03-04 00:00:00,0,8,349342000,54935,0.398,1,18,536733000,82923,0.602,1,26,886075000,137858
443,2005-03-05 00:00:00,0,9,893007500,137744,0.417,0,18,1275338000,192614,0.583,0,27,2168345500,330358
444,2005-03-06 00:00:00,0,9,1026046000,160125,0.45,0,18,1285672500,196028,0.55,0,27,2311718500,356153
445,2005-03-07 00:00:00,0,8,264850500,41873,0.419,0,19,372260500,58075,0.581,0,27,637111000,99948
446,2005-03-08 00:00:00,0,9,253541500,40186,0.417,0,18,356936000,56103,0.583,0,27,610477500,96289
447,2005-03-09 00:00:00,0,11,243688000,38730,0.427,0,21,329425500,51893,0.573,0,32,573113500,90623
